Full Name, Party, Utterances Count, PA Profile, Profile Photo
"Windvogel, Ms R","ANC","678","https://www.pa.org.za/person/rachel-windvogel/","https://static.pmg.org.za/Windvogel.jpg"
"Gomba, Ms SG","ANC","152","https://www.pa.org.za/person/sindiswa-griselda-gomba/","https://static.pmg.org.za/ea890eddc4b7911e3ef84f58a0b3316f.jpg"
"Konza, Ms NH","ANC","1","https://www.pa.org.za/person/nomasikizi-hendrietta-konza/","https://static.pmg.org.za/konza.jpg"
"Lusithi, Ms SI","ANC","1","https://www.pa.org.za/person/siphokazi-iris-lusithi/","https://static.pmg.org.za/dc29c9ccb7fc608f41da3fe49dbf5852.jpg"
"Madikizela, Mr B","ANC","5","https://www.pa.org.za/person/babalo-madikizela/","https://static.pmg.org.za/MADIKIZELA.jpg"
"Matiwane, Mr T","ANC","7","https://www.pa.org.za/person/thabo-matiwane/","https://static.pmg.org.za/download_7.jpg"
"Ndabeni, Mr M","ANC","11","https://www.pa.org.za/person/mziwonke-ndabeni/","https://static.pmg.org.za/ndabeni02FI.jpg"
"Pieters, Ms NN","ANC","17","https://www.pa.org.za/person/nonkqubela-ntomboxolo-pieters/","https://static.pmg.org.za/thumb_pieters_nonkqubela_ntomboxolo_mec_human_settlements.png"
"Rabe, Ms ZU","ANC","2","https://www.pa.org.za/person/zinziswa-ursula-mngini/","https://static.pmg.org.za/unnamed.jpg"
"Mohale, Mr MP","ANC","10","https://www.pa.org.za/person/makalo-petrus-mohale/","https://static.pmg.org.za/93247dbd00769d4a3fd09442817ff51b.jpg"
"Tshabalala, Mr VW","ANC","40","https://www.pa.org.za/person/vusimusi-william-tshabalala/","https://static.pmg.org.za/Tshabalala-VW.png"
"Radebe, Mr JM","ANC","166","https://www.pa.org.za/person/jabulane-michael-radebe/","https://static.pmg.org.za/JM-Radebe.png"
"Nxangisa, Mr SK","ANC","12","https://www.pa.org.za/person/skully-thembeni-nxangisa/","https://static.pmg.org.za/489f8aa2f54462e7c7be82cc81f938eb.jpg"
"Koloi, Ms MA","ANC","2","https://www.pa.org.za/person/motshidise-agnes-koloi/","https://static.pmg.org.za/965a10a7ad25fa878b71d61251bbe9f8.jpg"
"Brown, Ms G","ANC","29","https://www.pa.org.za/person/gadija-brown/","https://static.pmg.org.za/b5a1d3593fc7338a750a78ff71fcf0f4.jpg"
"Smith, Mr HC","ANC","248","https://www.pa.org.za/person/heinrich-charl-smit/","https://static.pmg.org.za/Smith-CH.png"
"Dangor, Mr M","ANC","767","https://www.pa.org.za/person/mohammed-dangor/","https://static.pmg.org.za/MOHAMMED_DANGOR.jpg"
"Hlophe, Ms NE","ANC","1","https://www.pa.org.za/person/nompumelelo-evidence-hlope/","https://static.pmg.org.za/Ms_Nompumelelo_Evidence_Hlope.jpg"
"Latchminarain, Ms M","ANC","9","https://www.pa.org.za/person/mohita-latchminarain/","https://static.pmg.org.za/6cc8b4808d684694d569c96959d280c3.jpg"
"Lubisi, Mr BM","ANC","9","https://www.pa.org.za/person/maxwell-lubisi/","https://static.pmg.org.za/lubisi.jpg"
"Makaringe, Mr TM","ANC","2","https://www.pa.org.za/person/tutani-million-makaringe/","https://static.pmg.org.za/Tutani_Million_Makaringe.jpg"
"Mkhatshwa, Mr VP","ANC","4","https://www.pa.org.za/person/prince-vusumuzi-mkhatshwa/","https://static.pmg.org.za/mkhatshwa.jpg"
"Msibi, Mr MJ","ANC","8","https://www.pa.org.za/person/mandla-jeffrey-msibi/","https://static.pmg.org.za/e72bcd2e61c4e33c413d781d224c00d5.jpg"
"Cwaile, Mr MS","ANC","8","https://www.pa.org.za/person/mmoloki-saviour-cwaile/","https://static.pmg.org.za/9568c6fc5669cfa890c4d2557562dfb5.jpg"
"Dliso, Mr VJ","ANC","1","https://www.pa.org.za/person/vuisile-joba-dliso/","https://static.pmg.org.za/Hon.-Job-Dliso-.jpg"
"Lehari, Mr JS","ANC","1","https://www.pa.org.za/person/jonas-sello-lehari/","https://static.pmg.org.za/Hon.-Sello-Lehari.jpg"
"Lenkopane, Ms KE","ANC","3","https://www.pa.org.za/person/keobiditse-evelyn-bitsa-lenkopane/","https://static.pmg.org.za/Hon.-Bitsa-Lenkopane.jpg"
"Mataboge, Mr DK","ANC","1806","https://www.pa.org.za/person/daniel-kabelo-mataboge/","https://static.pmg.org.za/Hon.-Kabelo-Mataboge.jpg"
"Medupe, Ms OD","ANC","0","https://www.pa.org.za/person/onica-dipuo-medupe/","https://static.pmg.org.za/Hon.-Onica-Medupe.jpg"
"Mokgoro, Mr TJ","ANC","2","https://www.pa.org.za/person/tebogo-job-mokgoro/","https://static.pmg.org.za/Hon.-Job-Mokgoro.jpg"
"Motswana, Mr A","ANC","43","https://www.pa.org.za/person/arone-motswana/","https://static.pmg.org.za/motswana.jpg"
"Tlhapi, Ms GV","ANC","3","https://www.pa.org.za/person/galebekwe-virginia-tlhapi/","https://static.pmg.org.za/Hon.-Virginia-Tlhapi.jpg"
"Williams, Ms TP","ANC","154","https://www.pa.org.za/person/tinah-priscilla-williams/","https://static.pmg.org.za/Hon.-Priscilla-Williams.jpg"
"Cele, Ms ZL","ANC","24","https://www.pa.org.za/person/zinhle-lindeka-immaculate-cele/","https://static.pmg.org.za/eeed9d40ec3312513021d7af2f7fcca0.jpg"
"Cele, Ms JN","ANC","24","https://www.pa.org.za/person/joice-nondumiso-cele/","https://static.pmg.org.za/66ecbd5e26bf4a59b82acfaf189d554c.jpg"
"Dlungwana, Mr ME","ANC","7","https://www.pa.org.za/person/mthandeni-eric-dlungwana/","https://static.pmg.org.za/025ee2966748b88f458158a85e72826f.jpg"
"Dube, Mr EV","ANC","50","https://www.pa.org.za/person/emmanuel-vusumizu-dube/","https://static.pmg.org.za/HON.-EV-DUBE-540x600.png"
"Dube-Ncube, Ms N","ANC","2","https://www.pa.org.za/person/nomsa-dube-ncube/","https://static.pmg.org.za/246f104623cfa75273ab8a323bc9c7d6.jpg"
"Duma, Mr SA","ANC","94","https://www.pa.org.za/person/siboniso-armstrong-duma/","https://static.pmg.org.za/df97861954ce7b9841faf20c489c9f9b.jpg"
"Hlomuka, Mr SE","ANC","1","https://www.pa.org.za/person/siphosihle-emmanuel-hlomuka/","https://static.pmg.org.za/b732e31a511a0c3f6466827a5fa9a4b6.jpg"
"Hlongwa-Madlala, Ms LX","ANC","0","https://www.pa.org.za/person/linda-xolelwa-hlobisile-hlongwa-madlala/","https://static.pmg.org.za/Linda_Xolelwa_Hlobisile_Hlongwa-Madlala.jpg"
"Kaunda,Mr TM","ANC","1","https://www.pa.org.za/person/thomas-mxolisi-kaunda/","https://static.pmg.org.za/kaunda.jpg"
"Khoza, Ms NM","ANC","38","https://www.pa.org.za/person/nonhlanhla-mildred-khoza/","https://static.pmg.org.za/502b823621ebbd1330d380c72068f26d.jpg"
"Majola, Ms NR","ANC","31","https://www.pa.org.za/person/nr-majola/","https://static.pmg.org.za/10195bea9a0e162250a65c09a4f6df67.jpg"
"Mapena, Ms AG","ANC","1","https://www.pa.org.za/person/amanda-glenrose-mapena/","https://static.pmg.org.za/HON.-AG-MAPENA-540x600.png"
"Mavimbela, Ms HG","ANC","7","https://www.pa.org.za/person/hlengiwe-goodness-slindile-mavimbela/","https://static.pmg.org.za/thumb_mavimbela__hlengiwe_goodness_slindile_mec_sport_and_recreation.png"
"Mshengu, Mr KI","ANC","5","https://www.pa.org.za/person/kwazikwenkosi-innocent-mshengu/","https://static.pmg.org.za/HON.-KI-MSHENGU-540x600.png"
"Mshengu, Mr SW","ANC","6","https://www.pa.org.za/person/sithembiso-wiseman-mshengu/","https://static.pmg.org.za/HON.-SW-MSHENGU-540x600.png"
"Mthembu, Mr RT","ANC","71","https://www.pa.org.za/person/rt-mthembu/","https://static.pmg.org.za/Mr_Richard_Themba_Mthembu.jpg"
"Mthembu, Mr NR","ANC","73","https://www.pa.org.za/person/njabulo-ricardo-mthembu/","https://static.pmg.org.za/Mr_Njabulo_Ricardo_Mthembu.jpg"
"Mthethwa, Mr NB","ANC","231","https://www.pa.org.za/person/ndodephethe-bethuel-mthethwa/","https://static.pmg.org.za/HON.-NB-MTHETHWA-540x600_1.png"
"Nkosi, Mr SC","ANC","534","https://www.pa.org.za/person/sc-nkosi/","https://static.pmg.org.za/HON.-SC-NKOSI-540x600.png"
"Ntombela, Mr N","ANC","3","https://www.pa.org.za/person/n-ntombela/","https://static.pmg.org.za/HON.-N-NTOMBELA-540x600.png"
"Ntshangase, Ms B","ANC","13","https://www.pa.org.za/person/bridget-ntshangase/","https://static.pmg.org.za/HON.-B-NTSHANGASE-540x600.png"
"Ntuli, Mr MB","ANC","47","https://www.pa.org.za/person/mb-ntuli/","https://static.pmg.org.za/ntuli.jpg"
"Nxumalo, Mr JS","ANC","114","https://www.pa.org.za/person/james-sikhosiphi-nxumalo/","https://static.pmg.org.za/HON.-JS-NXUMALO-540x600.png"
"Masiko, Ms F","ANC","846","https://www.pa.org.za/person/fikile-andiswa-masiko/","https://static.pmg.org.za/Masiko_FA.jpg"
"Pillay, Mr RR","ANC","2073","https://www.pa.org.za/person/rr-pillay/","https://static.pmg.org.za/HONRR-pillayI-540x600.png"
"Hermans, Ms NL","ANC","381","https://www.pa.org.za/person/nombulelo-lilian-hermans/","https://static.pmg.org.za/1/Hermans_NL.jpg"
"Hermans, Ms J","ANC","580","https://www.pa.org.za/person/judy-hermans/","https://static.pmg.org.za/Hermans_J.jpg"
"Simelane-Zulu, Ms N","ANC","0","https://www.pa.org.za/person/nomagugu-simelane-zulu/","https://static.pmg.org.za/HON.-N-SIMELANE-ZULU-540x600.png"
"Sitholo-Moloi, Ms BN","ANC","0","https://www.pa.org.za/person/bongiwe-nomusa-sithole/","https://static.pmg.org.za/Mr_Bongiwe_Nomusa_Sithole.jpg"
"Sonjica, Mr SM","ANC","22","https://www.pa.org.za/person/sifiso-musawenkosi-sonjica/","https://static.pmg.org.za/HON-SONJICA-1000x960.png"
"Swartbooi-Ntombela, Ms GN","ANC","5","https://www.pa.org.za/person/gloria-nonzwakazi-swartbooi-ntombela/","https://static.pmg.org.za/HON.-GN-SWARTBOOI-NTOMBELA-540x600.png"
"Thusi, Ms WG","ANC","3","https://www.pa.org.za/person/wg-thusi/","https://static.pmg.org.za/Weziwe_Gcotyelwa_Thusi.jpg"
"Xulu, Mr TV","ANC","79","https://www.pa.org.za/person/thulani-vincent-xulu/","https://static.pmg.org.za/HON.-TV-XULU-540x600.png"
"Zikalala, Mr S","ANC","2","https://www.pa.org.za/person/sihle-zikalala/","https://static.pmg.org.za/hon_s_zikalala-540x600.png"
"Zuma, Ms BM","ANC","22","https://www.pa.org.za/person/bangokwakhe-madesius-zuma/","https://static.pmg.org.za/HON.-BM-ZUMA-540x600.png"
"Zungu, Ms MP","ANC","13","https://www.pa.org.za/person/makhosazane-promise-patience-zungu/","https://static.pmg.org.za/HON.-MPP-ZUNGU-540x600.png"
"Lesufi, Mr A","ANC","4","https://www.pa.org.za/person/andrek-lesufi/","https://static.pmg.org.za/images_1.jpg"
"Chiloane, Mr MK","ANC","1","https://www.pa.org.za/person/matome-kopano-chiloane/","https://static.pmg.org.za/Chiloane.jpg"
"Ramokgopa, Mr KD","ANC","4","https://www.pa.org.za/person/kgosientso-david-ramokgopa/","https://static.pmg.org.za/Dr_Kgosientso_David_Ramokgopa.jpg"
"Letsoalo, Mr BE","ANC","62","https://www.pa.org.za/person/boitumelo-ezra-letsoalo/","https://static.pmg.org.za/Boiti.jpg"
"Makhubela, Mr LE","ANC","22","https://www.pa.org.za/person/lesego-ellis-makhubela/","https://static.pmg.org.za/1/MAKHUBELE.jpg"
"Masuku, Mr BEW","ANC","14","https://www.pa.org.za/person/bandile-edgar-wallace-masuku/","https://static.pmg.org.za/Dr_Bandile_Edgar_Wallace_Masuku.jpg"
"Phaladi-Digamela, Ms MR","ANC","0","https://www.pa.org.za/person/mauwane-rebecca-phaladi-digamela/","https://static.pmg.org.za/PHALADI.jpg"
"Diale, Ms KP","ANC","7","https://www.pa.org.za/person/kedibone-pauline-diale/","https://static.pmg.org.za/Diale.jpg"
"Mabunda, Mr PB","ANC","14","https://www.pa.org.za/person/petrus-butana-mabunda/","https://static.pmg.org.za/Mabunda.jpg"
"Manamela, Ms NM","ANC","14","https://www.pa.org.za/person/nomvuyo-memory-manamela/","https://static.pmg.org.za/MANAMELA.jpg"
"Hlophe, Ms MD","ANC","1","https://www.pa.org.za/person/mbali-dawn-hlophe/","https://static.pmg.org.za/3/images.jpg"
"Khumalo, Mr ME","ANC","113","https://www.pa.org.za/person/mzikayifane-elias-khumalo/","https://static.pmg.org.za/KHUMALO.jpg"
"Matsheke, Mr WM","ANC","2","https://www.pa.org.za/person/william-mathafeng-matsheke/","https://static.pmg.org.za/MATSHEKE.jpg"
"Malema, Mr DP","ANC","406","https://www.pa.org.za/person/duitso-paul-malema/","https://static.pmg.org.za/malema.jpg"
"Ledwaba, Ms DC","ANC","197","https://www.pa.org.za/person/dolly-caroline-ledwaba/","https://static.pmg.org.za/ledwaba.jpg"
"Modise, Mr MG","ANC","196","https://www.pa.org.za/person/mpho-gift-modise/","https://static.pmg.org.za/MODISE.jpg"
"Hassan, Ms F","ANC","20","https://www.pa.org.za/person/fasiha-hassan/","https://static.pmg.org.za/ad87b7c9860d75429368d80190c706bd.jpg"
"Saul, Mr Z","ANC","4","https://www.pa.org.za/person/zamani-saul/","https://static.pmg.org.za/2/images.jpg"
"Klaaste, Ms NC","ANC","1","https://www.pa.org.za/person/newrene-claudine-klaaste/","https://static.pmg.org.za/80bd37c3ad4a55ec773990899101bfe2.jpg"
"Koloi, Ms LA","ANC","2","https://www.pa.org.za/person/limakatso-alfonsina-koloi/","https://static.pmg.org.za/koloi.jpg"
"Vilakazi, Ms NE","ANC","6","https://www.pa.org.za/person/nontobeko-eveline-vilakazi/","https://static.pmg.org.za/b36e692b8874196ff3e3a7c2071217a6.jpg"
"Tities, Ms S","ANC","2","https://www.pa.org.za/person/sanna-tities/","https://static.pmg.org.za/snn.jpg"
"Maneng, Mr NS","ANC","1","https://www.pa.org.za/person/neo-samuel-maneng/","https://static.pmg.org.za/0054e8f4be72b0a48aeaed74c3cc4918.jpg"
"Makamu, Mr RB","ANC","26","https://www.pa.org.za/person/rodgers-basikopo-makamu/","https://static.pmg.org.za/b5546a33fe8bb72223c2acd42eff0138.jpg"
"Rakgoale, Ms C","ANC","1","https://www.pa.org.za/person/chritian-nkakareng-rakgoale/","https://static.pmg.org.za/578d3168d40204b29bae606fa87903fa.jpg"
"Mokone, Mr A","ANC","6","https://www.pa.org.za/person/thabo-andrew-mokone/","https://static.pmg.org.za/124aa2af17fa02a9275a3deb0e4417a1.jpg"
"Maseko, Mr F","ANC","22","https://www.pa.org.za/person/funani-jerry-maseko/","https://static.pmg.org.za/maseko.jpg"
"Selamolela, Mr S","ANC","12","https://www.pa.org.za/person/selelo-donald-selamolela/","https://static.pmg.org.za/b5d6073bb9b5a80861aef746ff75cfaf.jpg"
"Mokgonyana, Mr E","ANC","0","https://www.pa.org.za/person/essob-mmanoko-mokgonyana/","https://static.pmg.org.za/41d1b3c0982cc166737c976d3f59a0a2.jpg"
"Mashamaite, Mr N","ANC","138","https://www.pa.org.za/person/nkholo-victor-mashamaite/","https://static.pmg.org.za/mashamaite.jpg"
"Monama, Mr G","ANC","1","https://www.pa.org.za/person/gannye-rodgers-monama/","https://static.pmg.org.za/7ae57cd9fae2505d96cb551963e68f7b.jpg"
"Ramathuba, Ms P","ANC","2","https://www.pa.org.za/person/phophi-constance-ramathuba/","https://static.pmg.org.za/9e55de318a8d6d9394d4702869175ebd.jpg"
"Mathe, Mr S","ANC","378","https://www.pa.org.za/person/simon-matsobane-mathe/","https://static.pmg.org.za/mathe.jpg"
"Nkomo, Ms Z","ANC","139","https://www.pa.org.za/person/zanele-nkomo/","https://static.pmg.org.za/ms_zanele_nkomo.jpg"
"Tau, Mr MFP","ANC","29","https://www.pa.org.za/person/mpho-parks-franklyn-tau/","https://static.pmg.org.za/parks_tau.jpg"
"Makwetla, Mr T","ANC","2","https://www.pa.org.za/person/sampson-phathakge-makwetla/#experience","https://static.pmg.org.za/164.jpg"
"Seoposengwe, Ms C","ANC","161","https://www.pa.org.za/person/constance-seoposengwe/","https://static.pmg.org.za/2/download.jpg"
"Faku, Ms P","ANC","613","https://www.pa.org.za/person/princess-faku/","https://static.pmg.org.za/2423.jpg"
"Tshwete, Ms B","ANC","316","https://www.pa.org.za/person/busisiwe-tshwete/","https://static.pmg.org.za/tshwete_B.jpg"
"Faku, Mr P","ANC","8","null","https://static.pmg.org.za/null"
"Gumede, Ms Z","ANC","6","https://www.pa.org.za/person/zandile-gumede/","https://static.pmg.org.za/Z_Gumede.jpg"
"Zondi, Mr MA","ANC","223","https://www.pa.org.za/person/mthenjwa-amon-zondi/","https://static.pmg.org.za/3732.jpg"
"Kubheka, Ms NJ","ANC","201","https://www.pa.org.za/person/nomsa-josephina-kubheka/","https://static.pmg.org.za/120.jpg"
"Monakali, Mr Z","ANC","8","https://www.pa.org.za/person/zolile-monakali/","https://static.pmg.org.za/download_1.jpg"
"Nkosi, Ms NE","ANC","154","https://www.pa.org.za/person/nomgqibelo-ethel-nkosi/","https://static.pmg.org.za/ethel.jpg"
"Pillay, Mr KB","ANC","2202","https://www.pa.org.za/person/kavilan-brandon-pillay/","https://static.pmg.org.za/3804.jpg"
"Havard, Dr X","ANC","127","https://www.pa.org.za/person/xiaomei-havard/","https://static.pmg.org.za/3808.jpg"
"Dlamini, Mr NE","ANC","325","https://www.pa.org.za/person/nkosinathi-emmanuel-dlamini/","https://static.pmg.org.za/3806.jpg"
"Myolwa, Mr DJ","ANC","1","https://www.pa.org.za/person/dingaan-jacob-myolwa/","https://static.pmg.org.za/1/Myolwa.jpg"
"Makhubele-Marilele, Ms PP","ANC","3","https://www.pa.org.za/person/ponani-petunia-makhubele/","https://static.pmg.org.za/2/ponani.jpg"
"Burns-Ncamashe, Prince Z","ANC","20","https://www.pa.org.za/person/zolile-burns-ncamashe/","https://static.pmg.org.za/Burns.jpg"
"Mavuso, Ms NPF","ANC","5","null","https://static.pmg.org.za/HON.-NPF-MAVUSO-1000x960.png"
"Ngubane, Ms LD","ANC","5","null","https://static.pmg.org.za/HON.-LD-NGUBANE-1000x960.png"
"Mtshali, Mr TS","ANC","6","null","https://static.pmg.org.za/HON.-TS-MTSHALI-1000x960.png"
"Ramolobeng, Ms A","ANC","294","https://www.pa.org.za/person/anthea-ramolobeng/","https://static.pmg.org.za/Ramolobeng.jpg"
"Nkadimeng, Ms T","ANC","11","https://www.pa.org.za/person/thembisile-nkadimeng/","https://static.pmg.org.za/nkara.jpg"
"Godongwana, Mr E","ANC","12","https://www.pa.org.za/person/e-godongwana/","https://static.pmg.org.za/1/download_1.jpg"
"Mukwevho, Ms GT","ANC","2","https://www.pa.org.za/person/gumani-tania-mukwevho/","https://static.pmg.org.za/2/MUKWEVHO.jpg"
"Matlou, Mr J","ANC","1","https://www.pa.org.za/person/matlou/","https://static.pmg.org.za/matlou.jpg"
"Marekwa, Ms GP","ANC","160","https://www.pa.org.za/person/gobonamang-prudence-marekwa/","https://static.pmg.org.za/MAREKWA.jpg"
"Maneli, Ms ST","ANC","116","https://www.pa.org.za/person/sindiswa-thelmonia-maneli/","https://static.pmg.org.za/maneli.jpg"
"Basopu, Dr M","ANC","103","https://www.pa.org.za/person/mike-basopu/","https://static.pmg.org.za/Basopu.jpg"
"Malematja, Mr C N","ANC","184","https://www.pa.org.za/person/cristopher-nakampe-malematja/","https://static.pmg.org.za/4615.jpg"
"Mamorobela, Ms T P","ANC","7","https://www.pa.org.za/person/tebogo-portia-mamorobela/","https://static.pmg.org.za/mamorobela.jpg"
"Pietersen, Ms M L","ANC","17","https://www.pa.org.za/person/magdalene-louisa-pietersen/","https://static.pmg.org.za/pt.jpg"
"Msimango, Mr X N","ANC","18","https://www.pa.org.za/person/xolani-nkuleko-msimango/","https://static.pmg.org.za/Xola_Msimango.jpg"
"Mogale, Ms R","ANC","14","https://www.pa.org.za/person/annah-refilwe-mogale/","https://static.pmg.org.za/MOGALE...jpg"
"Nothnagel, Dr J","ANC","98","https://www.pa.org.za/person/jeanine-nothnagel/","https://static.pmg.org.za/Dr_J_Nothnagel.jpg"
"Xaba, Mr NV","ANC","714","https://www.pa.org.za/person/nhlanhla-vincent-xaba/","https://static.pmg.org.za/Nhlanhla_Vincent_Xaba.jpg"
"Ndlovu, Mr M","ANC","68","https://www.pa.org.za/person/mandla-ndlovu/","https://static.pmg.org.za/MANDLA.jpg"
"Zulu, Ms RZP","ANC","611","https://www.pa.org.za/person/rejoice-zibuyisile-phumlile-zulu/","https://static.pmg.org.za/Hon_P_Zulu-1000x960.png"
"Zulu, Mr MA","ANC","59","https://www.pa.org.za/person/mpumelelo-amon-zulu/","https://static.pmg.org.za/Hon-MA-Zulu-1000x960.png"
"Dlamini, Ms HS","ANC","123","null","https://static.pmg.org.za/Hon-HS-Dlamini-1000x960.png"
"Mahlaba, Mr N","ANC","1","https://www.pa.org.za/person/ntuthukho-mahlaba/","https://static.pmg.org.za/NTUTHUKO.jpg"
"Williams, Mr Z","ANC","105","https://www.pa.org.za/person/zolile-williams/","https://static.pmg.org.za/zolile.jpg"
"Matuba, Ms M M","ANC","96","https://www.pa.org.za/person/mookgo-maria-matuba/","https://static.pmg.org.za/Matuba.jpg"
"Mfikoe, Ms MM","ANC","3","https://www.pa.org.za/person/matshidiso-morwa-annastinah-mfikoe/","https://static.pmg.org.za/4768.jpg"
"Dlamini, Mr M","ANC","288","https://www.pa.org.za/person/mandla-emmanuel-dlamini/","https://static.pmg.org.za/dlamini.jpg"
"Ramokgopa, Ms M","ANC","6","https://www.pa.org.za/person/maropene-ramokgopa/","https://static.pmg.org.za/ramokgopa.jpg"
"Dukwana, Mr M","ANC","3","https://www.pa.org.za/person/mxolisi-dukwana/","https://static.pmg.org.za/MXILISI.jpg"
"Makume, Mr M","ANC","6","https://www.pa.org.za/person/moses-ketso-makume/","https://static.pmg.org.za/Makume.jpg"
"Phetlhe, Ms P A","ANC","20","https://www.pa.org.za/person/phori-angeline-phetlhe/","https://static.pmg.org.za/PHOR.jpg"
"Ntwane, Dr JC","ANC","57","https://www.pa.org.za/person/johlene-christine-ntwane/","https://static.pmg.org.za/NTWANE.jpg"
"Tyobeka-Makeke, Ms NP","ANC","23","https://www.pa.org.za/person/nozipho-paulina-tyobeka-makeke/","https://static.pmg.org.za/TYOBEK.jpg"
"Moroane, Ms M L","ANC","22","https://www.pa.org.za/person/matlanatso-lydia-moroane/","https://static.pmg.org.za/morer.jpg"
"Nkgweng, Mr G N","ANC","2","https://www.pa.org.za/person/gabriel-nare-nkgweng/","https://static.pmg.org.za/Nkgweng.jpg"
"Makata, Ms T Z","ANC","6","https://www.pa.org.za/person/thembani-zimasa-makata/","https://static.pmg.org.za/makataa.jpg"
"Ndlovu, Mr T","ANC","68","https://www.pa.org.za/person/thulani-ndlovu/","https://static.pmg.org.za/NDLIV.jpg"
"Hadebe, Mr K E R","ANC","1384","https://www.pa.org.za/person/khulani-elphas-richard-hadebe/","https://static.pmg.org.za/null"
"Muller, Ms N","ANC","48","https://www.pa.org.za/person/nuraan-muller/","https://static.pmg.org.za/N_Muller.jpg"
"Harris, Ms P","ANC","67","https://www.pa.org.za/person/pamela-colleen-harris/","https://static.pmg.org.za/harris.jpg"
"Mkhize, Ms S","ANC","19","null","https://static.pmg.org.za/SMKHIZE-fotor-20240403104751.jpg"
"Mbuyane, Mr LA","ANC","701","https://www.pa.org.za/person/lucky-aaron-mbuyane/","https://static.pmg.org.za/null"
"Marawu, Ms TL","ATM","62","https://www.pa.org.za/person/thandiswa-marawu/","https://static.pmg.org.za/Marawu_TL.jpg"
"Zungula, Mr V","ATM","518","https://www.pa.org.za/person/vuyolwethu-zungula/","https://static.pmg.org.za/mr_vuyolwethu_zungula.jpg"
"Phakathi, Mr ME","ATM","5","https://www.pa.org.za/person/mxolisi-ewart-phakathi/","https://static.pmg.org.za/HON.-ME-PHAKATHI-540x600.png"
"Maynier, Mr D","DA","28","https://www.pa.org.za/person/david-john-maynier/","https://static.pmg.org.za/Maynier_web.jpg"
"Esau, Mr S","DA","6","https://www.pa.org.za/person/shahid-esau/","https://static.pmg.org.za/images/committee-members/resize/esau_mr_s-esau_shahid.jpg"
"Faber, Mr WF","DA","263","https://www.pa.org.za/person/willem-frederik-faber/","https://static.pmg.org.za/Faber_WF.jpg"
"Rabotapi, Mr MW","DA","5","https://www.pa.org.za/person/mponeng-winston-rabotapi/","https://static.pmg.org.za/images/committee-members/resize/rabotapi_mr_mw-rabotapi_mponeng_winston_15.jpg"
"Robinson, Ms D","DA","18","https://www.pa.org.za/person/denise-robinson/","https://static.pmg.org.za/images/committee-members/resize/robinson_ms_d-robinson_denise_0007.jpg"
"Ross, Mr DC","DA","8","https://www.pa.org.za/person/david-christie-ross/","https://static.pmg.org.za/images/committee-members/resize/ross_mr_dc_-ross_david_christie.jpg"
"Greyling, Mr LW","DA","1","https://www.pa.org.za/person/lance-william-greyling/","https://static.pmg.org.za/Greyling_Lance_William.jpg"
"Groenewald, Mr HB","DA","262","https://www.pa.org.za/person/hermanus-bernadus-groenewald/","https://static.pmg.org.za/images/committee-members/resize/groenewald_mr_hb-groenewald_hermanus_bernadus_0012.jpg"
"Lorimer, Mr JR","DA","361","https://www.pa.org.za/person/james-robert-bourne-lorimer/","https://static.pmg.org.za/Lorimer_JR.jpg"
"Schäfer, Ms DA","DA","0","https://www.pa.org.za/person/deborah-anne-schafer/","https://static.pmg.org.za/Schafer_D.jpg"
"Selfe, Mr J","DA","199","https://www.pa.org.za/person/james-selfe/","https://static.pmg.org.za/selfe.jpg"
"Shinn, Ms MR","DA","2","https://www.pa.org.za/person/marian-robin-shinn/","https://static.pmg.org.za/1090.jpg"
"Smalle, Mr JF","DA","83","https://www.pa.org.za/person/jacobus-frederik-smalle/","https://static.pmg.org.za/smalle.jpg"
"Smuts, Ms M","DA","3","https://www.pa.org.za/person/mudene-smuts/","https://static.pmg.org.za/images/committee-members/resize/smuts_ms_m-smuts_mudene_da.jpg"
"Steenhuisen, Mr JH","DA","101","https://www.pa.org.za/person/john-henry-steenhuisen/","https://static.pmg.org.za/steenhuisen.jpg"
"Steyn, Mr AC","DA","18","https://www.pa.org.za/person/arron-cecil-steyn/","https://static.pmg.org.za/images/committee-members/resize/steyn_mr_a_c-steyn_arron_cecil_da.jpg"
"Steyn, Ms A","DA","396","https://www.pa.org.za/person/annette-steyn/","https://static.pmg.org.za/steyn.jpg"
"Stubbe, Mr DJ","DA","73","https://www.pa.org.za/person/dirk-jan-stubbe/","https://static.pmg.org.za/3737.jpg"
"Swart, Mr M","DA","666","https://www.pa.org.za/person/marius-swart/","https://static.pmg.org.za/images/committee-members/resize/swart_mr_m_-swart_marius_da.jpg"
"Harris, Mr TD","DA","96","https://www.pa.org.za/person/timothy-duncan-harris/","https://static.pmg.org.za/images/committee-members/resize/harris_mr_td-harris_tim_da.jpg"
"Terblanche, Ms JF","DA","1","null","https://static.pmg.org.za/images/committee-members/resize/terblanche_ms_jf_-terblanche_johanna_fredrika.jpg"
"Hill-Lewis, Mr GG","DA","259","https://www.pa.org.za/person/geordin-gwyn-hill-lewis/","https://static.pmg.org.za/Hill-Lewis_GG.jpg"
"Hoosen, Mr MH","DA","303","https://www.pa.org.za/person/mohammed-haniff-hoosen/","https://static.pmg.org.za/Mohamed_HH.jpg"
"Lotriet, Prof A","DA","241","https://www.pa.org.za/person/annelie-lotriet/","https://static.pmg.org.za/Lotriet_A.jpg"
"Eloff, Mr EH","DA","12","https://www.pa.org.za/person/ernst-hendrik-eloff/","https://static.pmg.org.za/null"
